participant,setup,user_id,condition,group,round,phase,isPareto,route,endedAt,driveDurationS,durationInclSurveyS,avgSpeedKmh,maxSpeedKmh,collisions,maxStuckS,energyKwh100km,avgEcoScore,taskLoad,acceptance,size_leaf_norm,size_score_norm,size_feedback_norm,size_speed_norm,size_accel_norm,size_labels_norm,opacity_norm,tlxMental,tlxDistraction,accInformed,accPleasant,accGlance,size_leaf_phys,size_score_phys,size_feedback_phys,size_speed_phys,size_accel_phys,size_labels_phys,opacity_phys,visible_leaf,visible_score,visible_feedback,visible_accel,visible_labels,speed_alpha
P07,motion,7,v1,Study,18,optimization,False,R2 165m Cliveden Place,12:59:07,18,35.7,31.7,47.3,1,0.0,32.32,75.7,27.5,78.3,0.1549,0.2619,0.9666,0.0955,0.6927,0.1413,0.5063,25.0,30.0,75.0,80.0,80.0,0.2014,0.3405,1.2566,0.6668,0.9005,0.1837,0.5557,False,False,True,True,False,0.5557
P07,motion,7,v1,Study,19,optimization,False,R3 283m Basil Street → Hans Road → Brompton Road,13:01:15,45,59.1,22.8,48.4,8,0.0,37.4,42.3,27.5,80.0,0.4449,0.2238,0.719,0.242,0.4098,0.1418,0.3918,25.0,30.0,85.0,85.0,70.0,0.5784,0.2909,0.9347,0.7694,0.5327,0.1843,0.4526,False,False,True,False,False,0.4526
P07,motion,7,v1,Study,20,optimization,True,R7 170m Astell Street → Burnsall Street → King's Road,13:03:24,32,47.7,17.1,40.2,15,0.0,39.39,36.2,25.0,86.7,0.4007,0.352,0.7123,0.2448,0.5888,0.2735,0.5631,25.0,25.0,90.0,90.0,80.0,0.5209,0.4576,0.926,0.7714,0.7654,0.3556,0.6068,False,False,True,True,False,0.6068
P07,motion,7,v1,Study,21,finaldesign,,R1 215m Draycott Place,13:04:00,23,35.0,33.0,46.7,1,0.0,24.15,77.5,25.0,81.7,0.406,0.248,0.847,0.212,0.622,0.144,0.512,20.0,30.0,85.0,85.0,75.0,0.5278,0.3224,1.1011,0.7484,0.8086,0.1872,0.5608,False,False,True,True,False,0.5608
P08,motion,8,v1,Study,1,sampling,True,R1 215m Draycott Place,13:34:22,133,181.1,5.8,38.0,4,0.0,21.99,47.6,32.5,48.3,0.9359,0.0701,0.5121,0.5844,0.9749,0.7404,0.444,30.0,35.0,60.0,55.0,30.0,1.2167,0.0911,0.6657,1.0091,1.2674,0.9625,0.4996,True,False,True,True,True,0.4996
P08,motion,8,v1,Study,2,sampling,False,R2 165m Cliveden Place,13:35:20,35,57.7,16.3,39.1,0,0.0,29.12,60.0,40.0,45.0,0.0446,0.3141,0.7303,0.8089,0.5435,0.9062,0.2382,40.0,40.0,55.0,45.0,35.0,0.058,0.4083,0.9494,1.1662,0.7066,1.1781,0.3144,False,False,True,True,True,0.4
P08,motion,8,v1,Study,3,sampling,True,R3 283m Basil Street → Hans Road → Brompton Road,13:37:00,72,99.8,13.8,34.7,0,0.0,22.0,40.7,40.0,55.0,0.2654,0.9586,0.8289,0.1946,0.0053,0.9317,0.0698,40.0,40.0,55.0,45.0,65.0,0.345,1.2462,1.0776,0.7362,0.0069,1.2112,0.1628,False,True,True,False,True,0.4
P08,motion,8,v1,Study,4,sampling,True,R7 170m Astell Street → Burnsall Street → King's Road,13:39:13,109,132.5,6.8,28.5,6,0.0,19.44,41.6,37.5,60.0,0.6072,0.1916,0.0326,0.1145,0.7317,0.7237,0.7288,40.0,35.0,65.0,55.0,60.0,0.7894,0.2491,0.0424,0.6802,0.9512,0.9408,0.7559,True,False,False,True,True,0.7559
P08,motion,8,v1,Study,5,sampling,True,R1 215m Draycott Place,13:40:30,48,76.9,15.7,51.5,0,0.0,33.52,42.3,55.0,61.7,0.0993,0.8389,0.9253,0.9264,0.0103,0.6609,0.6081,45.0,65.0,65.0,60.0,60.0,0.1291,1.0906,1.2029,1.2485,0.0134,0.8592,0.6473,False,True,True,False,True,0.6473
P08,motion,8,v1,Study,6,sampling,True,R2 165m Cliveden Place,13:41:07,23,37.1,24.5,53.5,0,0.0,54.88,41.2,30.0,56.7,0.8744,0.7559,0.9736,0.3489,0.5033,0.6227,0.5112,30.0,30.0,45.0,60.0,65.0,1.1367,0.9827,1.2657,0.8442,0.6543,0.8095,0.5601,True,True,True,True,True,0.5601
P08,motion,8,v1,Study,7,sampling,False,R3 283m Basil Street → Hans Road → Brompton Road,13:42:13,46,66.0,21.7,53.3,10,0.0,47.46,35.7,37.5,45.0,0.6056,0.7017,0.7398,0.4723,0.415,0.8354,0.6946,35.0,40.0,30.0,45.0,60.0,0.7873,0.9122,0.9617,0.9306,0.5395,1.086,0.7251,True,True,True,False,True,0.7251
P08,motion,8,v1,Study,8,sampling,False,R7 170m Astell Street → Burnsall Street → King's Road,13:43:44,73,91.1,9.1,40.4,9,0.0,49.11,27.1,52.5,56.7,0.4259,0.4517,0.4597,0.006,0.0451,0.0778,0.732,30.0,75.0,65.0,40.0,65.0,0.5537,0.5872,0.5976,0.6042,0.0586,0.1011,0.7588,False,False,False,False,False,0.7588
P08,motion,8,v1,Study,9,sampling,False,R1 215m Draycott Place,13:44:23,20,38.9,37.1,51.5,0,0.0,36.51,62.6,35.0,53.3,0.0776,0.3664,0.0864,0.0701,0.4737,0.1345,0.3395,30.0,40.0,55.0,45.0,60.0,0.1009,0.4763,0.1123,0.6491,0.6158,0.1749,0.4056,False,False,False,True,False,0.4056
P08,motion,8,v1,Study,10,sampling,False,R2 165m Cliveden Place,13:44:51,14,28.3,40.0,54.4,0,0.0,43.63,53.8,62.5,51.7,0.2304,0.7087,0.0454,0.4615,0.091,0.3417,0.2446,70.0,55.0,60.0,35.0,60.0,0.2995,0.9213,0.059,0.9231,0.1183,0.4442,0.3201,False,True,False,False,False,0.4
P08,motion,8,v1,Study,11,sampling,False,R3 283m Basil Street → Hans Road → Brompton Road,13:46:00,49,68.5,20.1,52.2,2,0.0,41.69,34.6,67.5,40.0,0.4208,0.5356,0.9367,0.1724,0.2408,0.422,0.9565,60.0,75.0,45.0,45.0,30.0,0.547,0.6963,1.2177,0.7207,0.313,0.5486,0.9608,False,True,True,False,False,0.9608
P08,motion,8,v1,Study,12,sampling,True,R7 170m Astell Street → Burnsall Street → King's Road,13:47:10,58,69.9,11.3,37.7,8,0.0,44.97,29.7,37.5,63.3,0.8411,0.5979,0.5912,0.8997,0.7695,0.191,0.1495,35.0,40.0,60.0,65.0,65.0,1.0934,0.7773,0.7686,1.2298,1.0004,0.2483,0.2346,True,True,True,True,False,0.4
P08,motion,8,v1,Study,13,sampling,False,R1 215m Draycott Place,13:47:50,18,39.8,41.1,53.6,0,0.0,37.96,57.8,40.0,60.0,0.3133,0.0399,0.3669,0.0074,0.254,0.8258,0.8676,40.0,40.0,65.0,60.0,55.0,0.4073,0.0519,0.477,0.6052,0.3302,1.0735,0.8808,False,False,False,False,True,0.8808
P08,motion,8,v1,Study,14,sampling,False,R2 165m Cliveden Place,13:48:19,14,29.3,39.8,54.1,0,0.0,44.91,57.5,57.5,46.7,0.0554,0.5323,0.1863,0.6348,0.888,0.3266,0.2848,55.0,60.0,45.0,35.0,60.0,0.072,0.692,0.2422,1.0444,1.1544,0.4246,0.3563,False,True,False,True,False,0.4
P08,motion,8,v1,Study,15,sampling,True,R3 283m Basil Street → Hans Road → Brompton Road,13:49:04,31,45.0,32.2,53.0,5,0.0,36.33,54.2,40.0,48.3,0.6934,0.6063,0.5993,0.1318,0.6684,0.3984,0.3614,40.0,40.0,70.0,45.0,30.0,0.9014,0.7882,0.7791,0.6923,0.8689,0.5179,0.4253,True,True,True,True,False,0.4253
P08,motion,8,v1,Study,16,optimization,False,R7 170m Astell Street → Burnsall Street → King's Road,13:52:35,70,89.1,9.8,41.8,12,0.0,52.32,27.4,70.0,56.7,0.9619,0.9733,0.5538,0.1653,0.7182,0.7253,0.171,65.0,75.0,55.0,60.0,55.0,1.2505,1.2653,0.7199,0.7157,0.9337,0.9429,0.2539,True,True,True,True,True,0.4
P08,motion,8,v1,Study,17,optimization,True,R1 215m Draycott Place,13:55:20,20,42.2,37.2,53.5,0,0.0,35.23,43.7,32.5,63.3,0.9788,0.701,0.9249,0.899,1.0,0.3314,0.1859,35.0,30.0,65.0,60.0,65.0,1.2724,0.9113,1.2024,1.2293,1.3,0.4308,0.2673,True,True,True,True,False,0.4
P08,motion,8,v1,Study,18,optimization,False,R2 165m Cliveden Place,13:57:55,38,59.1,15.2,52.7,1,0.0,43.04,81.9,47.5,53.3,1.0,0.4109,0.4786,0.1817,0.9347,0.8422,0.5346,35.0,60.0,65.0,35.0,60.0,1.3,0.5342,0.6222,0.7272,1.2151,1.0949,0.5811,True,False,True,True,True,0.5811
P08,motion,8,v1,Study,19,optimization,False,R3 283m Basil Street → Hans Road → Brompton Road,14:00:50,45,62.2,21.7,52.7,2,0.0,38.11,35.1,62.5,55.0,0.8993,0.5306,0.9343,1.0,0.4247,0.3407,0.2942,65.0,60.0,65.0,35.0,65.0,1.1691,0.6898,1.2146,1.3,0.5521,0.4429,0.3648,True,True,True,False,False,0.4
P08,motion,8,v1,Study,20,optimization,True,R7 170m Astell Street → Burnsall Street → King's Road,14:03:56,45,59.3,14.0,36.1,10,0.0,36.73,38.2,72.5,55.0,0.8999,0.7277,0.9875,0.996,0.6808,0.2964,0.4511,65.0,80.0,65.0,30.0,70.0,1.1699,0.946,1.2838,1.2972,0.885,0.3853,0.506,True,True,True,True,False,0.506
P08,motion,8,v1,Study,21,finaldesign,,R1 215m Draycott Place,14:04:31,19,34.7,39.5,53.6,1,0.0,39.05,59.9,72.5,56.7,0.607,0.192,0.033,0.115,0.732,0.724,0.729,75.0,70.0,70.0,35.0,65.0,0.7891,0.2496,0.0429,0.6805,0.9516,0.9412,0.7561,True,False,False,True,True,0.7561
